time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
80340,2021-06-25 14:36:45,36.16249,-96.835392,9.514436,13.8451448,1033.7492745498,1047.5944193498,8.858268,4.921268,62.243112228,15,0,15.652,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 7.4, -7.2,0,0,1024,1024,1024,1024,0.3,0,92,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
80430,2021-06-25 14:36:45,36.162492,-96.835392,9.514436,13.8451448,1033.7492745498,1047.5944193498,8.858268,4.921268,62.4097789,15,0,15.652,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.6, 7.8, -7.3,0,0,1024,1024,1024,1024,0.3,0,92,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
80560,2021-06-25 14:36:45,36.162494,-96.835392,9.514436,13.8123364,1033.7820829498,1047.5944193498,8.858268,4.921268,62.584319588,15,0,15.652,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.6, 8.3, -7.3,0,0,1024,1024,1024,1024,0.3,0,92,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
80610,2021-06-25 14:36:45,36.162497,-96.835392,9.514436,13.779528,1033.8148913498,1047.5944193498,8.858268,5.144962,62.861222484,15,0,15.652,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.6, 8.6, -7.2,0,0,1024,1024,1024,1024,0.3,0,92,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
80720,2021-06-25 14:36:45,36.162499,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,5.144962,63.055776296,15,0,15.652,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.6, 8.8, -6.8,0,0,1024,1024,1024,1024,0.3,0,92,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
80810,2021-06-25 14:36:45,36.162501,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,5.144962,63.258204124,15,0,15.652,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.7, 9.1, -7,0,0,1024,1024,1024,1024,0.3,0,92,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
80920,2021-06-25 14:36:46,36.162503,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,4.92574188,63.468177884,15,0,15.652,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.223694,0,359.8, 8.9, -6.9,0,0,1024,1024,1024,1024,0.3,0,92,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81040,2021-06-25 14:36:46,36.162505,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,4.9660068,63.68602566,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.671082,0,359.8, 8.2, -7.2,0,0,1024,1024,1024,1024,0.3,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81150,2021-06-25 14:36:46,36.162507,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,4.9660068,63.911419368,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.671082,0,359.8, 7.9, -7.7,0,0,1024,1024,1024,1024,0.3,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81220,2021-06-25 14:36:46,36.162509,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,5.00179784,64.144030924,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.894776,0,359.7, 8.6, -8.2,0,0,1024,1024,1024,1024,0.3,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81330,2021-06-25 14:36:46,36.162511,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,4.9660068,64.384516496,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.671082,0,359.7, 9, -8.5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81440,2021-06-25 14:36:46,36.162513,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,4.9660068,64.632219916,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.671082,0,359.7, 8.9, -8.5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81560,2021-06-25 14:36:46,36.162515,-96.835392,9.514436,13.7467196,1033.8476997498,1047.5944193498,8.858268,4.94140046,64.8868131,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.447388,0,359.8, 8.6, -8.9,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81670,2021-06-25 14:36:46,36.162517,-96.835393,9.514436,13.7139112,1033.8805081498,1047.5944193498,8.858268,4.94140046,64.874673992,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.447388,0,359.8, 8.7, -8.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81800,2021-06-25 14:36:46,36.162519,-96.835393,9.514436,13.7139112,1033.8805081498,1047.5944193498,8.858268,4.92574188,65.145015208,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.223694,0,359.7, 9, -7.9,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81920,2021-06-25 14:36:47,36.162521,-96.835393,9.514436,13.7139112,1033.8805081498,1047.5944193498,8.858268,4.921268,65.422246188,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.5, 9.4, -7.4,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
81940,2021-06-25 14:36:47,36.162523,-96.835394,9.514436,13.6811028,1033.9133165498,1047.5944193498,8.858268,4.921268,65.436025716,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.6, 9.2, -6.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
82070,2021-06-25 14:36:47,36.162526,-96.835394,9.514436,13.6811028,1033.9133165498,1047.5944193498,8.858268,4.921268,65.876970612,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 8.8, -5.8,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
82120,2021-06-25 14:36:47,36.162528,-96.835395,9.514436,13.6811028,1033.9133165498,1047.5944193498,8.858268,4.921268,65.9120756,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.8, 8.4, -5.5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
82280,2021-06-25 14:36:47,36.16253,-96.835395,9.514436,13.6811028,1033.9133165498,1047.5944193498,8.858268,4.92574188,66.222443064,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,-0.223694,0,359.8, 8.3, -5.3,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
82330,2021-06-25 14:36:47,36.162532,-96.835395,9.514436,13.6811028,1033.9133165498,1047.5944193498,8.858268,4.92574188,66.539044124,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,-0.223694,0,359.7, 8.4, -5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
82410,2021-06-25 14:36:47,36.162534,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,4.92574188,66.599083496,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,-0.223694,0,359.7, 8.5, -4.7,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
82550,2021-06-25 14:36:47,36.162536,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.186352,4.92574188,66.930120252,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,-0.223694,0,359.6, 8.9, -4.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
82630,2021-06-25 14:36:47,36.162538,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,4.92574188,67.267390604,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,-0.223694,0,359.7, 8.8, -3.9,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.5944193498,9.514436,14,Waypoint,
82730,2021-06-25 14:36:47,36.16254,-96.835396,9.84252,13.9763784,1033.9461249498,1047.9225033498,8.858268,4.921268,67.610894552,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 8.4, -3.8,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.9225033498,9.84252,14,Waypoint,
82810,2021-06-25 14:36:47,36.162542,-96.835396,9.84252,13.9763784,1033.9461249498,1047.9225033498,8.858268,4.921268,67.960304012,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 8.1, -4.3,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.9225033498,9.84252,14,Waypoint,
82930,2021-06-25 14:36:48,36.162544,-96.835397,9.84252,13.94357,1033.9789333498,1047.9225033498,8.858268,4.921268,68.059713464,15,0,15.679,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 8.2, -4.2,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,13.558,93.2,1047.9225033498,9.84252,14,Waypoint,
83040,2021-06-25 14:36:48,36.162546,-96.835397,9.84252,13.94357,1033.9789333498,1047.9225033498,8.858268,4.921268,68.422246284,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.8, 8.1, -4.2,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.9225033498,9.84252,14,Waypoint,
83110,2021-06-25 14:36:48,36.162548,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,8.858268,4.921268,68.7910127,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.8, 8.1, -4.3,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.5944193498,9.514436,14,Waypoint,
83210,2021-06-25 14:36:48,36.16255,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,8.858268,4.921268,69.165356544,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 8.2, -4.4,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.5944193498,9.514436,14,Waypoint,
83370,2021-06-25 14:36:48,36.162552,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,8.858268,4.921268,69.545277816,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 7.8, -4.4,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.5944193498,9.514436,14,Waypoint,
83450,2021-06-25 14:36:48,36.162554,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,8.858268,4.921268,69.9311046,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 8.2, -4.1,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.5944193498,9.514436,14,Waypoint,
83640,2021-06-25 14:36:48,36.162556,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,8.858268,4.921268,70.322180728,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 9, -3.3,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.5944193498,9.514436,14,Waypoint,
83740,2021-06-25 14:36:48,36.162558,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,8.858268,4.921268,70.7185062,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.7, 9, -3.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.5944193498,9.514436,14,Waypoint,
83830,2021-06-25 14:36:48,36.16256,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,8.858268,4.92574188,71.120081016,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.223694,0,359.8, 8.2, -4.4,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.5944193498,9.514436,14,Waypoint,
83910,2021-06-25 14:36:49,36.162562,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,8.858268,4.92574188,71.526905176,15,0,15.516,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0.223694,0,359.8, 7.3, -5.5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.526,93.2,1047.5944193498,9.514436,14,Waypoint,
84050,2021-06-25 14:36:49,36.162564,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,5.14943588,72.181432756,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0.223694,0,359.9, 7, -5.9,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84180,2021-06-25 14:36:49,36.162566,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,5.144962,72.597115184,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.9, 7.4, -6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84290,2021-06-25 14:36:49,36.162569,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,5.144962,73.229661136,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.8, 8.8, -5.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84380,2021-06-25 14:36:49,36.162571,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,5.144962,73.657482672,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.7, 9.6, -5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84470,2021-06-25 14:36:49,36.162573,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,5.144962,74.089897384,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.7, 9.3, -4.1,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84550,2021-06-25 14:36:49,36.162575,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,5.144962,74.526905272,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.8, 8.8, -4.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84730,2021-06-25 14:36:49,36.162577,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,8.858268,5.144962,74.96883442,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.8, 8.8, -5.2,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84780,2021-06-25 14:36:49,36.162579,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.186352,5.144962,75.414700576,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.8, 8.9, -5.2,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84870,2021-06-25 14:36:49,36.162582,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.186352,5.144962,76.092194036,15,0,15.57,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.8, 8.7, -4.9,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
84960,2021-06-25 14:36:50,36.162584,-96.835396,9.186352,13.3202104,1033.9461249498,1047.2663353498,9.186352,5.144962,76.549215048,15,0,15.597,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.8, 9.4, -5.2,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.2663353498,9.186352,14,Waypoint,
85140,2021-06-25 14:36:50,36.162586,-96.835396,9.186352,13.3202104,1033.9461249498,1047.2663353498,9.186352,5.144962,77.010501152,15,0,15.597,1049.8910073498,11.811024,7.49598594,78.161747908,5.144962,0,0,359.8, 10.8, -5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.2663353498,9.186352,14,Waypoint,
85270,2021-06-25 14:36:50,36.162588,-96.835396,9.186352,13.3202104,1033.9461249498,1047.2663353498,9.186352,4.921268,77.475724264,15,0,15.597,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.6, 10.9, -5.4,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.2663353498,9.186352,14,Waypoint,
85360,2021-06-25 14:36:50,36.16259,-96.835396,9.186352,13.3202104,1033.9461249498,1047.2663353498,9.514436,4.921268,77.944884384,15,0,15.597,1049.8910073498,11.811024,7.49598594,78.161747908,4.921268,0,0,359.5, 9.7, -4.8,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.2663353498,9.186352,14,Waypoint,
85410,2021-06-25 14:36:50,36.162592,-96.835396,9.186352,13.3202104,1033.9461249498,1047.2663353498,9.514436,4.921268,78.418309596,15,0,15.597,1049.8910073498,11.811024,7.49598594,78.418309596,4.921268,0,0,359.5, 9.2, -3.4,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.2663353498,9.186352,14,Waypoint,
85610,2021-06-25 14:36:50,36.162594,-96.835396,9.186352,13.3202104,1033.9461249498,1047.2663353498,9.514436,4.921268,78.895671816,15,0,15.597,1049.8910073498,11.811024,7.49598594,78.895671816,4.921268,0,0,359.5, 9.3, -2.8,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.2663353498,9.186352,14,Waypoint,
85730,2021-06-25 14:36:50,36.162596,-96.835396,9.186352,13.3202104,1033.9461249498,1047.2663353498,9.514436,4.921268,79.37664296,15,0,15.597,1049.8910073498,11.811024,7.49598594,79.37664296,4.921268,0,0,359.5, 9.2, -2.8,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.2663353498,9.186352,14,Waypoint,
85800,2021-06-25 14:36:50,36.162598,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.514436,4.697574,79.861551112,15,0,15.597,1049.8910073498,11.811024,7.49598594,79.861551112,4.697574,0,0,359.6, 8.3, -2.5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
85900,2021-06-25 14:36:51,36.1626,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.514436,4.70204788,80.350068188,15,0,15.597,1049.8910073498,11.811024,7.49598594,80.350068188,4.697574,0,-0.223694,359.7, 7.9, -2.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.64,93.2,1047.5944193498,9.514436,14,Waypoint,
85970,2021-06-25 14:36:51,36.162602,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.84252,4.7087587,80.842194188,15,0,15.516,1049.8910073498,11.811024,7.49598594,80.842194188,4.697574,0.223694,-0.223694,359.6, 7.8, -2.9,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86040,2021-06-25 14:36:51,36.162604,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.84252,4.5298035,81.337929112,15,0,15.516,1049.8910073498,11.811024,7.49598594,81.337929112,4.47388,0.671082,-0.223694,359.7, 7.5, -2.5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86090,2021-06-25 14:36:51,36.162606,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.84252,4.56783148,81.83727296,15,0,15.516,1049.8910073498,11.811024,7.49598594,81.83727296,4.47388,0.894776,-0.223694,359.8, 7.4, -3.5,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86170,2021-06-25 14:36:51,36.162608,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.84252,4.61257028,82.339897648,15,0,15.516,1049.8910073498,11.811024,7.49598594,82.339897648,4.47388,1.11847,0,359.8, 7.8, -5.2,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86230,2021-06-25 14:36:51,36.16261,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.84252,4.82955346,82.84613126,15,0,15.516,1049.8910073498,11.811024,7.49598594,82.84613126,4.697574,1.11847,0,359.7, 7.9, -6.1,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86340,2021-06-25 14:36:51,36.162612,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.84252,4.78257772,83.355317628,15,0,15.516,1049.8910073498,11.811024,7.49598594,83.355317628,4.697574,0.894776,0,359.7, 7.3, -6.1,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86470,2021-06-25 14:36:51,36.162614,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.514436,4.78257772,83.86811292,15,0,15.516,1049.8910073498,11.811024,7.49598594,83.86811292,4.697574,0.894776,0,359.8, 6.6, -6.2,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86530,2021-06-25 14:36:51,36.162616,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.514436,4.74454974,84.383860968,15,0,15.516,1049.8910073498,11.811024,7.49598594,84.383860968,4.697574,0.671082,0,359.8, 6.5, -6.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86590,2021-06-25 14:36:51,36.162618,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.514436,4.74454974,84.902889856,15,0,15.516,1049.8910073498,11.811024,7.49598594,84.902889856,4.697574,0.671082,0,359.7, 7.2, -6.4,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86730,2021-06-25 14:36:51,36.16262,-96.835396,9.514436,13.6482944,1033.9461249498,1047.5944193498,9.514436,4.94140046,85.4248715,15,0,15.516,1049.8910073498,11.811024,7.49598594,85.4248715,4.921268,0.447388,0,359.5, 7.6, -5.4,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86790,2021-06-25 14:36:51,36.162622,-96.835397,9.514436,13.615486,1033.9789333498,1047.5944193498,9.514436,4.92574188,85.74639382,15,0,15.516,1049.8910073498,11.811024,7.49598594,85.74639382,4.921268,0.223694,0,359.6, 7.4, -4.1,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.136,93.2,1047.5944193498,9.514436,14,Waypoint,
86990,2021-06-25 14:36:52,36.162624,-96.835397,9.186352,13.287402,1033.9789333498,1047.2663353498,9.514436,4.92574188,86.275593312,15,0,15.625,1049.8910073498,11.811024,7.49598594,86.275593312,4.921268,0.223694,0,359.8, 7.2, -3.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.466,93.2,1047.2663353498,9.186352,14,Waypoint,
87110,2021-06-25 14:36:52,36.162626,-96.835397,9.186352,13.287402,1033.9789333498,1047.2663353498,9.514436,4.92574188,86.80774556,15,0,15.625,1049.8910073498,11.811024,7.49598594,86.80774556,4.921268,0.223694,0,359.8, 7.7, -3.6,0,0,1024,1024,1024,1024,0.4,0,91,3.906,3.897,3.907,3.863,0,0,14.466,93.2,1047.2663353498,9.186352,14,Waypoint,
