time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
7200,2021-01-16 18:15:32,36.1624194850423,-96.8360120986282,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.5843011998,14,5,24.516,1038.4847619061,0.328084,0,0.5843011998,0,0,0,203.9, 2.5, -1,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
7300,2021-01-16 18:15:32,36.16241946135,-96.8360121123533,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.58388453312,14,5,24.516,1038.4847619061,0.328084,0,0.5843011998,0,0,0,203.9, 2.5, -1,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
7400,2021-01-16 18:15:33,36.1624194545383,-96.8360121729129,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.5987204916,14,5,24.516,1038.4847619061,0.328084,0,0.5987204916,0,0,0,204, 2.6, -1,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
7500,2021-01-16 18:15:33,36.1624194463138,-96.8360121962115,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.60358925816,14,5,24.516,1038.4847619061,0.328084,0,0.60358925816,0,0,0,203.9, 2.7, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
7600,2021-01-16 18:15:33,36.1624194561447,-96.836012266362,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.6238025134,14,5,24.516,1038.4847619061,0.328084,0,0.6238025134,0,0,0,203.9, 2.9, -1,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
7700,2021-01-16 18:15:33,36.1624194572985,-96.8360122903039,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.63037731676,14,5,24.516,1038.4847619061,0.328084,0,0.63037731676,0,0,0,203.9, 3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
7800,2021-01-16 18:15:33,36.1624194675666,-96.836012315336,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.63864175272,14,5,24.516,1038.4847619061,0.328084,0,0.63864175272,0,0,0,203.9, 3.1, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
7900,2021-01-16 18:15:33,36.1624194665725,-96.8360123190299,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.63947508608,14,5,24.516,1038.4847619061,0.328084,0,0.63947508608,0,0,0,204, 3.1, -0.9,0,0,1024,1024,1018,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
8000,2021-01-16 18:15:33,36.1624194683263,-96.8360123747444,0.328084,0.328084,1038.1566779061,1038.4847619061,0,0,0.6546752178,14,5,24.516,1038.4847619061,0.328084,0,0.6546752178,0,0,0,203.9, 3.1, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.4847619061,0.328084,10,Assisted_Takeoff,
8100,2021-01-16 18:15:33,36.1624194663714,-96.8360124009623,0,0,1038.1566779061,1038.1566779061,0,0,0.66143702904,14,5,24.516,1038.4847619061,0.328084,0,0.66143702904,0,0,0,203.9, 3, -1,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.1566779061,0,10,Assisted_Takeoff,
8200,2021-01-16 18:15:33,36.1624194670854,-96.8360124848378,0,0,1038.1566779061,1038.1566779061,0,0,0.6842027778,14,5,24.516,1038.4847619061,0.328084,0,0.6842027778,0,0,0,204, 3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.1566779061,0,10,Assisted_Takeoff,
8300,2021-01-16 18:15:34,36.1624194633335,-96.8360125299946,0,0,1038.1566779061,1038.1566779061,0,0,0.69593506164,14,5,24.516,1038.4847619061,0.328084,0,0.69593506164,0,0,0,203.9, 2.9, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.1566779061,0,10,Assisted_Takeoff,
8400,2021-01-16 18:15:34,36.1624194656996,-96.8360125748437,0,0,1038.1566779061,1038.1566779061,0,0,0.7084809938,14,5,24.516,1038.4847619061,0.328084,0,0.7084809938,0,0,0,203.9, 2.9, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.1566779061,0,10,Assisted_Takeoff,
8500,2021-01-16 18:15:34,36.1624194678019,-96.8360125957509,0,0,1038.1566779061,1038.1566779061,0,0,0.71447508848,14,5,24.516,1038.4847619061,0.328084,0,0.71447508848,0,0,0,203.9, 2.9, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.1566779061,0,10,Assisted_Takeoff,
8600,2021-01-16 18:15:34,36.1624194807595,-96.8360125986887,0,0,1038.1566779061,1038.1566779061,0,0,0.71706367124,14,5,24.516,1038.4847619061,0.328084,0,0.71706367124,0,0,0,204, 3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.217,4.227,4.219,4.217,4.218,4.211,4.887,54.32,1038.1566779061,0,10,Assisted_Takeoff,
8700,2021-01-16 18:15:34,36.1624194855015,-96.8360125886735,0,0,1038.1566779061,1038.1566779061,0,0,0.71500002288,14,5,24.494,1038.4847619061,0.328084,0,0.71706367124,0,0,0,204, 3.1, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
8800,2021-01-16 18:15:34,36.162419495689,-96.8360126178651,0,0,1038.1566779061,1038.1566779061,0,0,0.72436682108,14,5,24.494,1038.4847619061,0.328084,0,0.72436682108,0,0,0,203.9, 3.1, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
8900,2021-01-16 18:15:34,36.1624194996804,-96.8360126298685,0,0,1038.1566779061,1038.1566779061,0,0,0.72818899968,14,5,24.494,1038.4847619061,0.328084,0,0.72818899968,0,0,0,204, 3.2, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9000,2021-01-16 18:15:34,36.162419490544,-96.8360126529443,0,0,1038.1566779061,1038.1566779061,0,0,0.73320540404,14,5,24.494,1038.4847619061,0.328084,0,0.73320540404,0,0,0,204, 3.2, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9100,2021-01-16 18:15:34,36.1624194774627,-96.8360126639436,0,0,1038.1566779061,1038.1566779061,0,0,0.73442587652,14,5,24.494,1038.4847619061,0.328084,0,0.73442587652,0,0,0,203.9, 3.1, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9200,2021-01-16 18:15:34,36.1624194582707,-96.8360127382628,0,0,1038.1566779061,1038.1566779061,0,0,0.7523130162,14,5,24.494,1038.4847619061,0.328084,0,0.7523130162,0,0,0,204, 3.2, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9300,2021-01-16 18:15:34,36.162419441422,-96.8360127817325,0,0,1038.1566779061,1038.1566779061,0,0,0.76220146796,14,5,24.494,1038.4847619061,0.328084,0,0.76220146796,0,0,0,204, 3.2, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9400,2021-01-16 18:15:35,36.1624194361035,-96.8360128193623,0,0,1038.1566779061,1038.1566779061,0,0,0.77199149452,14,5,24.494,1038.4847619061,0.328084,0,0.77199149452,0,0,0,203.9, 3.3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9500,2021-01-16 18:15:35,36.1624194287193,-96.8360128399896,0,0,1038.1566779061,1038.1566779061,0,0,0.7768372952,14,5,24.494,1038.4847619061,0.328084,0,0.7768372952,0,0,0,204, 3.3, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9600,2021-01-16 18:15:35,36.1624194342625,-96.8360128453786,0,0,1038.1566779061,1038.1566779061,0,0,0.77899936876,14,5,24.494,1038.4847619061,0.328084,0,0.77899936876,0,0,0,204, 3.2, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9700,2021-01-16 18:15:35,36.1624194173918,-96.8360128501309,0,0,1038.1566779061,1038.1566779061,0,0,0.77832351572,14,5,24.494,1038.4847619061,0.328084,0,0.77899936876,0,0,0,203.9, 3, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9800,2021-01-16 18:15:35,36.162419405312,-96.8360128493669,0,0,1038.1566779061,1038.1566779061,0,0,0.7767060616,14,5,24.494,1038.4847619061,0.328084,0,0.77899936876,0,0,0,203.9, 2.8, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
9900,2021-01-16 18:15:35,36.1624193864514,-96.8360128564072,0,0,1038.1566779061,1038.1566779061,0,0,0.77653217708,14,5,24.494,1038.4847619061,0.328084,0,0.77899936876,0,0,0,204, 2.7, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10100,2021-01-16 18:15:35,36.1624192995674,-96.8360128357029,0,0,1038.1566779061,1038.1566779061,0,0,0.76150921072,14,5,24.494,1038.4847619061,0.328084,0,0.77899936876,0,0,0,203.9, 2.8, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10200,2021-01-16 18:15:35,36.1624193050756,-96.8360128597482,0,0,1038.1566779061,1038.1566779061,0,0,0.76887141568,14,5,24.494,1038.4847619061,0.328084,0,0.77899936876,0,0,0,203.9, 3, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10300,2021-01-16 18:15:36,36.162419304649,-96.8360128702423,0,0,1038.1566779061,1038.1566779061,0,0,0.77180448664,14,5,24.494,1038.4847619061,0.328084,0,0.77899936876,0,0,0,204, 3.2, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10400,2021-01-16 18:15:36,36.1624193792895,-96.8360128683284,0,0,1038.1566779061,1038.1566779061,0,0,0.77907810892,14,5,24.494,1038.4847619061,0.328084,0,0.77907810892,0,0,0,204, 3.3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10500,2021-01-16 18:15:36,36.1624194173308,-96.836012857122,0,0,1038.1566779061,1038.1566779061,0,0,0.780265773,14,5,24.494,1038.4847619061,0.328084,0,0.780265773,0,0,0,203.9, 3.2, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10600,2021-01-16 18:15:36,36.1624194509842,-96.8360128509731,0,0,1038.1566779061,1038.1566779061,0,0,0.7825787652,14,5,24.494,1038.4847619061,0.328084,0,0.7825787652,0,0,0,203.9, 3.1, -1,0,0,1024,1024,1024,1024,0,0,98,4.214,4.224,4.216,4.215,4.215,4.208,4.878,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10700,2021-01-16 18:15:36,36.1624194626194,-96.836012835293,0,0,1038.1566779061,1038.1566779061,0,0,0.77966866012,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10800,2021-01-16 18:15:36,36.1624194719569,-96.8360128216502,0,0,1038.1566779061,1038.1566779061,0,0,0.77707023484,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
10900,2021-01-16 18:15:36,36.16241948205,-96.8360127833944,0,0,1038.1566779061,1038.1566779061,0,0,0.76781826604,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,203.9, 2.9, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11000,2021-01-16 18:15:36,36.1624195029592,-96.8360127413678,0,0,1038.1566779061,1038.1566779061,0,0,0.7590551424,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11100,2021-01-16 18:15:36,36.1624195266962,-96.836012679312,0,0,1038.1566779061,1038.1566779061,0,0,0.74543309472,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.2, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11200,2021-01-16 18:15:36,36.1624195594052,-96.8360126772907,0,0,1038.1566779061,1038.1566779061,0,0,0.74960960404,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.3, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11300,2021-01-16 18:15:36,36.1624195888906,-96.8360126368265,0,0,1038.1566779061,1038.1566779061,0,0,0.74317259596,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.4, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11400,2021-01-16 18:15:36,36.162419601266,-96.8360126421703,0,0,1038.1566779061,1038.1566779061,0,0,0.74650921024,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.5, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11500,2021-01-16 18:15:37,36.1624196067221,-96.8360126088087,0,0,1038.1566779061,1038.1566779061,0,0,0.73848099476,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,203.9, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11600,2021-01-16 18:15:37,36.1624195836779,-96.8360126372098,0,0,1038.1566779061,1038.1566779061,0,0,0.74247705788,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.3, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11700,2021-01-16 18:15:37,36.1624195736899,-96.8360126169936,0,0,1038.1566779061,1038.1566779061,0,0,0.73554464296,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11800,2021-01-16 18:15:37,36.1624195479173,-96.8360126580825,0,0,1038.1566779061,1038.1566779061,0,0,0.74274280592,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
11900,2021-01-16 18:15:37,36.1624195329145,-96.8360126552335,0,0,1038.1566779061,1038.1566779061,0,0,0.7397966116,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12000,2021-01-16 18:15:37,36.1624195145334,-96.8360127083166,0,0,1038.1566779061,1038.1566779061,0,0,0.75161419728,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12100,2021-01-16 18:15:37,36.1624195014024,-96.8360127180732,0,0,1038.1566779061,1038.1566779061,0,0,0.75247377736,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.5, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12200,2021-01-16 18:15:37,36.1624194848526,-96.8360127737718,0,0,1038.1566779061,1038.1566779061,0,0,0.7655348014,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12300,2021-01-16 18:15:37,36.1624194667834,-96.8360127843109,0,0,1038.1566779061,1038.1566779061,0,0,0.76610566756,14,5,24.4755,1038.4847619061,0.328084,0,0.7825787652,0,0,0,204, 3.4, -1,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12400,2021-01-16 18:15:38,36.1624194519914,-96.8360128707808,0,0,1038.1566779061,1038.1566779061,0,0,0.78820212496,14,5,24.4755,1038.4847619061,0.328084,0,0.78820212496,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12500,2021-01-16 18:15:38,36.1624194392407,-96.8360129027457,0,0,1038.1566779061,1038.1566779061,0,0,0.79556432992,14,5,24.4755,1038.4847619061,0.328084,0,0.79556432992,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12600,2021-01-16 18:15:38,36.1624194386992,-96.8360129016899,0,0,1038.1566779061,1038.1566779061,0,0,0.79520671836,14,5,24.4755,1038.4847619061,0.328084,0,0.79556432992,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.21,4.221,4.213,4.212,4.212,4.206,4.883,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12700,2021-01-16 18:15:38,36.1624194313753,-96.8360128770226,0,0,1038.1566779061,1038.1566779061,0,0,0.7874672168,14,5,24.466,1038.4847619061,0.328084,0,0.79556432992,0,0,0,204, 3.3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12800,2021-01-16 18:15:38,36.1624194365391,-96.836012911241,0,0,1038.1566779061,1038.1566779061,0,0,0.79761485492,14,5,24.466,1038.4847619061,0.328084,0,0.79761485492,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
12900,2021-01-16 18:15:38,36.1624194352876,-96.8360129152585,0,0,1038.1566779061,1038.1566779061,0,0,0.7985892644,14,5,24.466,1038.4847619061,0.328084,0,0.7985892644,0,0,0,204, 3.3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13000,2021-01-16 18:15:38,36.162419443144,-96.8360129405439,0,0,1038.1566779061,1038.1566779061,0,0,0.8065617056,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.3, -1,0,0,1024,1024,1024,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13100,2021-01-16 18:15:38,36.1624194430944,-96.8360129359999,0,0,1038.1566779061,1038.1566779061,0,0,0.80528873968,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.3, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13200,2021-01-16 18:15:38,36.1624194497124,-96.8360129039673,0,0,1038.1566779061,1038.1566779061,0,0,0.79715225648,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.2, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13300,2021-01-16 18:15:38,36.1624194536296,-96.8360128669768,0,0,1038.1566779061,1038.1566779061,0,0,0.78734582572,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.2, -0.9,0,0,1024,1024,1024,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13400,2021-01-16 18:15:38,36.1624194634654,-96.8360128912158,0,0,1038.1566779061,1038.1566779061,0,0,0.795275616,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.2, -0.9,0,0,1024,1024,1049,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13500,2021-01-16 18:15:39,36.1624194693954,-96.8360128854714,0,0,1038.1566779061,1038.1566779061,0,0,0.79440947424,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.2, -0.9,0,0,1024,1024,1063,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13600,2021-01-16 18:15:39,36.1624195333843,-96.8360128588224,0,0,1038.1566779061,1038.1566779061,0,0,0.7953084244,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.3, -0.9,0,0,1024,1024,1062,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13700,2021-01-16 18:15:39,36.1624195765869,-96.8360128174603,0,0,1038.1566779061,1038.1566779061,0,0,0.79000330612,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.3, -0.9,0,0,1024,1024,1060,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13800,2021-01-16 18:15:39,36.1624196225171,-96.8360128008399,0,0,1038.1566779061,1038.1566779061,0,0,0.79221787312,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.5, -0.9,0,0,1024,1024,1075,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
13900,2021-01-16 18:15:39,36.1624196580311,-96.8360127692436,0,0,1038.1566779061,1038.1566779061,0,0,0.78919621948,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.5, -0.9,0,0,1024,1024,1086,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
14000,2021-01-16 18:15:39,36.1624196760351,-96.8360127767176,0,0,1038.1566779061,1038.1566779061,0,0,0.7940124926,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.4, -0.9,0,0,1024,1024,1090,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
14100,2021-01-16 18:15:39,36.1624196832443,-96.8360127629568,0,0,1038.1566779061,1038.1566779061,0,0,0.79151249252,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.3, -0.9,0,0,1024,1024,1093,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
14200,2021-01-16 18:15:39,36.162419670544,-96.8360127913445,0,0,1038.1566779061,1038.1566779061,0,0,0.79703414624,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.1, -0.9,0,0,1024,1024,1107,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
14300,2021-01-16 18:15:39,36.1624196727758,-96.8360127842844,0,0,1038.1566779061,1038.1566779061,0,0,0.79550855564,14,5,24.466,1038.4847619061,0.328084,0,0.8065617056,0,0,0,204, 3.1, -0.9,0,0,1024,1024,1108,1024,0,0,98,4.209,4.22,4.211,4.21,4.21,4.204,4.893,54.32,1038.1566779061,0,10,Assisted_Takeoff,
